DateTime,GSLOOK_discharge,VARMET_450_AirTemp,VARMET_455_precip,VARMET_swe,VARMET_snowDepth
2014-07-20,17.0,14.7,0.0,0.0,0.0
2014-07-21,17.0,12.9,0.0,0.0,0.0
2014-07-22,17.0,14.3,9.0,0.0,0.0
2014-07-23,26.0,8.2,27.7,0.0,0.0
2014-07-24,24.0,8.2,1.1,0.0,0.0
2014-07-25,19.0,13.3,0.3,0.0,0.0
2014-07-26,18.0,17.2,0.4,0.0,0.0
2014-07-27,17.0,18.9,0.0,0.0,0.0
2014-07-28,17.0,21.7,0.5,0.0,0.0
2014-07-29,16.0,20.6,0.0,0.0,0.0
2014-07-30,16.0,21.1,0.2,0.0,0.0
2014-07-31,15.0,22.1,0.0,0.0,0.0
2014-08-01,15.0,21.1,0.0,0.0,0.0
2014-08-02,15.0,18.9,0.0,0.0,0.0
2014-08-03,14.0,18.7,0.8,0.0,0.0
2014-08-04,14.0,18.3,0.0,0.0,0.0
2014-08-05,14.0,16.6,0.2,0.0,0.0
2014-08-06,13.0,16.0,0.0,0.0,0.0
2014-08-07,13.0,15.7,0.8,0.0,0.0
2014-08-08,13.0,14.9,0.0,0.0,0.0
2014-08-09,13.0,17.1,0.0,0.0,0.0
2014-08-10,13.0,22.5,0.2,0.0,0.0
2014-08-11,12.0,22.4,0.1,0.0,0.0
2014-08-12,13.0,16.4,2.4,0.0,0.0
2014-08-13,13.0,11.8,0.3,0.0,0.0
2014-08-14,14.0,12.3,5.0,0.0,0.0
2014-08-15,13.0,14.4,0.0,0.0,0.0
2014-08-16,12.0,17.5,0.2,0.0,0.0
2014-08-17,12.0,18.3,0.0,0.0,0.0
2014-08-18,12.0,19.9,0.5,0.0,0.0
2014-08-19,12.0,17.0,0.0,0.0,0.0
2014-08-20,12.0,12.7,0.6,0.0,0.0
2014-08-21,11.0,12.6,0.0,0.0,0.0
2014-08-22,11.0,12.1,0.0,0.0,0.0
2014-08-23,11.0,15.7,0.0,0.0,0.0
2014-08-24,11.0,15.7,0.0,0.0,0.0
2014-08-25,11.0,16.1,0.0,0.0,0.0
2014-08-26,11.0,19.4,0.0,0.0,0.0
2014-08-27,10.0,19.8,0.0,0.0,0.0
2014-08-28,10.0,17.4,0.0,0.0,0.0
2014-08-29,10.0,14.9,0.0,0.0,0.0
2014-08-30,11.0,10.2,7.1,0.0,0.0
2014-08-31,12.0,9.7,0.7,0.0,0.0
2014-09-01,11.0,13.4,0.2,0.0,0.0
2014-09-02,10.0,12.8,0.3,0.0,0.0
2014-09-03,10.0,9.2,0.0,0.0,0.0
2014-09-04,10.0,13.4,0.0,0.0,0.0
2014-09-05,9.8,16.2,0.0,0.0,0.0
2014-09-06,9.6,18.6,0.0,0.0,0.0
2014-09-07,9.6,18.8,0.0,0.0,0.0
2014-09-08,9.5,15.9,0.0,0.0,0.0
2014-09-09,9.5,11.0,0.0,0.0,0.0
2014-09-10,9.5,14.0,0.0,0.0,0.0
2014-09-11,9.4,11.4,0.0,0.0,0.0
2014-09-12,9.1,16.9,0.0,0.0,0.0
2014-09-13,9.1,17.7,0.0,0.0,0.0
2014-09-14,8.9,20.2,0.4,0.0,0.0
2014-09-15,8.9,20.1,0.0,0.0,0.0
2014-09-16,8.8,15.7,0.9,0.0,0.0
2014-09-17,8.8,16.5,0.0,0.0,0.0
2014-09-18,8.9,12.1,0.3,0.0,0.0
2014-09-19,9.1,15.1,0.8,0.0,0.0
2014-09-20,9.0,19.8,0.1,0.0,0.0
2014-09-21,8.7,19.3,0.0,0.0,0.0
2014-09-22,8.5,16.2,0.3,0.0,0.0
2014-09-23,8.5,15.5,0.0,0.0,0.0
2014-09-24,15.0,9.7,34.1,0.0,0.0
2014-09-25,16.0,8.5,5.2,0.0,0.0
2014-09-26,12.0,8.8,0.8,0.0,0.0
2014-09-27,10.0,10.0,0.0,0.0,0.0
2014-09-28,9.9,12.8,0.3,0.0,0.0
2014-09-29,9.6,9.6,7.2,0.0,0.0
2014-09-30,11.0,6.2,13.0,0.0,0.0
2014-10-01,11.0,7.0,0.6,0.0,0.0
2014-10-02,9.7,11.6,0.5875,0.0,0.0
2014-10-03,9.4,16.9,0.575,0.0,0.0
2014-10-04,9.1,19.4,0.5625,0.0,0.0
2014-10-05,8.8,19.6,0.55,0.0,0.0
2014-10-06,8.8,20.2,0.5375,0.0,0.0
2014-10-07,8.8,17.8,0.525,0.0,0.0
2014-10-08,8.8,14.3,0.5125,0.0,0.0
2014-10-09,8.6,14.3,0.5,0.0,0.0
2014-10-10,8.5,13.1,0.0,0.0,0.9786464816762732
2014-10-11,8.9,8.8,12.7,0.0,0.0
2014-10-12,9.2,8.4,0.6,0.0,0.3138149118250117
2014-10-13,8.8,13.1,0.1,0.0,0.0
2014-10-14,9.9,7.3,12.0,0.0,0.0
2014-10-15,16.0,4.3,21.7,0.0,0.0
2014-10-16,16.0,7.3,0.6,0.0,0.0
2014-10-17,12.0,9.5,2.2,0.0,0.0
2014-10-18,12.0,11.4,2.7,0.0,0.0
2014-10-19,11.0,13.1,0.1,0.0,0.0
2014-10-20,14.0,6.9,23.8,0.0,0.0
2014-10-21,24.0,4.7,12.3,0.0866767949532164,0.0
2014-10-22,28.0,7.6,54.7,4.041567299752369,0.0
2014-10-23,107.0,5.8,22.4,0.0,0.0
2014-10-24,44.0,7.0,5.5,0.0,0.0
2014-10-25,31.0,7.6,15.5,0.0,0.0
2014-10-26,80.0,1.9,25.9,0.0,0.0
2014-10-27,74.0,3.8,0.6,52.88647116051371,0.0
2014-10-28,61.0,6.3,23.5,0.0,13.240683154749007
2014-10-29,86.0,7.8,0.7,23.16678757773353,7.448778665240725
2014-10-30,58.0,10.3,26.9,17.97285121759917,0.0
2014-10-31,170.0,3.9,21.1,15.824962403411476,0.0
2014-11-01,108.0,1.2,4.9,5.066288404433965,0.6311481646960011
2014-11-02,73.0,2.4,4.1,0.0,0.0
2014-11-03,61.0,4.8,7.4,4.749933494470822,7.0
2014-11-04,98.0,7.0,23.4,10.10821502120606,105.0
2014-11-05,110.0,10.7,0.5,17.994623339906994,129.0
2014-11-06,85.0,7.9,6.4,13.91284684976032,10.072842757530475
2014-11-07,71.0,5.3,0.7,6.917715331238584,24.688869276174593
2014-11-08,59.0,13.2,0.0,0.0,0.0
2014-11-09,52.0,5.4,8.8,3.54327835915097,0.0
2014-11-10,47.0,1.3,1.1,18.48330048426132,48.90137903844283
2014-11-11,42.0,-2.6,0.2,46.54989817873496,65.69044343733334
2014-11-12,37.0,-5.0,0.0,0.0,135.82415531586219
2014-11-13,118.0,0.3,60.8,1.0,37.208462075044906
2014-11-14,496.0,0.5,22.4,34.82058519503573,158.90605621997585
2014-11-15,252.0,-5.2,0.3,1.0,0.0
2014-11-16,158.0,0.7,0.2,29.978469187179126,41.0
2014-11-17,115.0,5.2,0.0,10.449598724078584,222.1212429240791
2014-11-18,92.0,8.9,0.0,34.66870282008883,119.02434198463452
2014-11-19,79.0,7.3,8.9,59.63678463365392,101.0
2014-11-20,83.0,3.8,9.9,10.861670691892657,0.0
2014-11-21,199.0,4.1,70.5,57.85475157833892,448.51331043433703
2014-11-22,666.0,1.0,14.4,70.3652589497155,174.5230887018506
2014-11-23,380.0,1.3,6.2,18.662464605155602,101.0
2014-11-24,261.0,3.2,6.0,0.0,225.1926304274287
2014-11-25,283.0,6.7,19.4,0.0,312.8755564925009
2014-11-26,258.0,7.0,0.2,3.0,85.0
2014-11-27,235.0,5.7,34.3,8.0,89.0
2014-11-28,533.0,4.2,66.7,14.0,79.0
2014-11-29,821.0,-3.2,8.5,62.286739255650865,65.0
2014-11-30,395.0,-4.2,0.2,17.0,51.0
2014-12-01,283.0,1.3,14.6,12.0,194.09421171901326
2014-12-02,271.0,2.9,2.8,132.90211664772653,343.77167209842753
2014-12-03,220.0,3.7,5.1,5.0,42.0
2014-12-04,205.0,5.0,16.4,7.129126932504947,75.0
2014-12-05,187.0,6.4,7.0,0.0,52.0
2014-12-06,189.0,3.2,8.6,29.881313416204105,158.18848504631237
2014-12-07,161.0,6.7,0.1,0.0,80.0
2014-12-08,137.0,6.9,0.0,0.0,141.0
2014-12-09,126.0,7.3,15.6,0.0,140.0
2014-12-10,126.0,6.8,10.5,0.0,256.80153450173543
2014-12-11,122.0,5.0,4.5,71.22589231324295,127.0
2014-12-12,110.0,1.2,2.8,0.0,119.0
2014-12-13,98.0,0.0,2.0,0.0,161.0
2014-12-14,89.0,-0.5,0.5,0.7161376750803177,408.7391074930316
2014-12-15,83.0,0.5,2.5,0.0,320.3708041906907
2014-12-16,78.0,2.3,1.1,0.0,642.201282376677
2014-12-17,74.0,1.8,3.3,1.0,308.3648451808811
2014-12-18,70.0,2.7,6.7,2.0,255.11446437199703
2014-12-19,83.0,0.6,16.0,5.0,53.0
2014-12-20,520.0,2.8,111.2,7.0,351.22972160814817
2014-12-21,1920.0,5.2,77.3,22.38746975616092,98.0
2014-12-22,1060.0,4.0,8.6,286.9200008421722,424.89936168643817
2014-12-23,488.0,5.7,8.0,2.0,272.2500132001714
2014-12-24,360.0,0.1,23.3,0.0,40.0
2014-12-25,289.0,-1.9,14.0,2.4153318373640627,1322.7755027608114
2014-12-26,232.0,-1.7,0.3,0.0,27.0
2014-12-27,192.0,-1.6,20.4,103.43084632794043,555.0259886326262
2014-12-28,188.0,-2.2,27.8,7.178202670118821,24.0
2014-12-29,178.0,-6.0,18.7,0.0,16.0
2014-12-30,150.0,-11.3,0.5,120.3110219585502,21.0
2014-12-31,129.0,-3.4,0.2,0.0,0.0
